作品ID,作品名称,发布时间,链接,点赞,评论,分享
7664513037865864825,有多少人收到ＰＺ关注你了？#七王爷,2026-07-20 15:45:05 CST,https://www.iesdouyin.com/share/video/7664513037865864825/?region=US&mid=7664513048538925850&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=EKzl7tE4kSGetIWl4TWxel2ov6_O_7JUobgkI6pHPCE-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4463,393,97
7664240576720168057,下周重点关注周四、周五#黄金行情 #七王爷,2026-07-19 22:07:47 CST,https://www.iesdouyin.com/share/video/7664240576720168057/?region=US&mid=7664240588150147846&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=JBoJCLNw2FE9m8_bobvz0s0FNCGxoG5TRypVH43fHEA-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,10014,1313,538
7663519739741852401,许愿点赞破万，周六休息，周日见#七王爷,2026-07-17 23:30:34 CST,https://www.iesdouyin.com/share/video/7663519739741852401/?region=US&mid=7663519815608372010&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=sHFLF_4nqxwMsOJ1xeBwDR2_0iF50EOaJr7QFfE28V4-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5516,953,347
7663356501276554597,许愿点赞破万#黄金近期走势 #今日美国黄金走势 #七王爷,2026-07-17 12:57:07 CST,https://www.iesdouyin.com/share/video/7663356501276554597/?region=US&mid=7663356501511244590&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=xJs.n1pJ7U9iUDhJknGBkx5_sgiwRxAzyGQ_.iu8KhU-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5310,1410,284
7663329080494299834,逢新低拿实物，积存做波段，我这么做的！两条腿#黄金购买新思路 @艺潮首饰水贝九九甄选,2026-07-17 11:10:43 CST,https://www.iesdouyin.com/share/video/7663329080494299834/?region=US&mid=7663329049686919988&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ouwJ8OsoG9Aed2ATbKVltVnVRGT5iMbBcTQ5VZmR6uc-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4136,1537,287
7663139803567446971,给乖乖点个赞吧#失业率数据 #七王爷,2026-07-16 22:56:13 CST,https://www.iesdouyin.com/share/video/7663139803567446971/?region=US&mid=7663139781454613263&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=2Dk5h34gBcF5ECGGYeXgxBxYi_dpbn8bqviwIv2CuL8-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,9982,1239,533
7663103169936890875,利空，但是预期在白天已经提前走完一部分，大家观察我给的数据，没用抵达上条视频我给的数据，管住手就可以了！#今晚美股走势最新消息 #七王爷,2026-07-16 20:34:04 CST,https://www.iesdouyin.com/share/video/7663103169936890875/?region=US&mid=7662340031767415593&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=9DEufA5gEsScFn6yrdGpb.98jbX8qGZ4dvdDwrGcEQY-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1904,855,44
7663092989719238779,许愿点赞过万#初请失业金 #七王爷,2026-07-16 19:54:34 CST,https://www.iesdouyin.com/share/video/7663092989719238779/?region=US&mid=7663092965518215946&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=dUHq_XXjYzUbtpMOq7Dm9GnmtFODrSZkgJp4ewIHNNA-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4406,918,309
7662797769882842747,许愿点赞破万，大家都发财#金价走势分析 #七王爷,2026-07-16 00:48:58 CST,https://www.iesdouyin.com/share/video/7662797769882842747/?region=US&mid=7662797740883086099&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=khyge3vBK2JpmTK6TvTukiWKbCczcH7HMeV8mZUzxB0-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4902,717,181
7662772259099452401,许愿点赞过万#美联储议息会议 #七王爷,2026-07-15 23:09:57 CST,https://www.iesdouyin.com/share/video/7662772259099452401/?region=US&mid=7662772270557104942&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Ozowrvws_7rlzQ9YsyQpevZyQnxQVYC.JII4iUIoL80-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4346,466,118
7662733398168074171,PPI数据利多，加拿大数据利空！等于对冲掉了！ 但是我要重点提醒，晚上8:45-00.00凌晨都有美联储官员发言，现在一切反弹都是诱多，你看见涨，到了自己可以获利的位置出就可以了，……版本过低，升级后可展示全部信息,2026-07-15 20:39:10 CST,https://www.iesdouyin.com/share/video/7662733398168074171/?region=US&mid=7661886114579450643&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=PVerEvBIOcV6G0sKszKVjFsQEzWR9CqUnLGOa7vrPik-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1884,409,45
7662725927295047333,现金为王，要投资可复利的保值资产！想看全屋视频，移步@小刚学长（长沙楼市） #七王爷,2026-07-15 20:10:10 CST,https://www.iesdouyin.com/share/video/7662725927295047333/?region=US&mid=7662725930310798130&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=FbnX88FR0hsK90J8ZV54dTKXEBH0i.BihOarbo6EP_0-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5665,367,473
7662696765716242298,许愿点赞过万，先赞后看#美国通胀数据 #美国PPI #七王爷,2026-07-15 18:17:00 CST,https://www.iesdouyin.com/share/video/7662696765716242298/?region=US&mid=7662696761185880838&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=5k5E0kn.dV_XAKqiPhHuQPEhznI40EUsfUd9W0YJGL0-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6147,723,290
7662475722326194426,我在互联网上没有怎么变过现，但是我心里知道我有好多粉丝都是广西的，忙完手头上的事，我知道这💰不多，但是我以后在交易上赚的3/1我都会捐出去！这只是开始！但是我会知行合一，赚多少，都……版本过低，升级后可展示全部信息,2026-07-15 03:59:17 CST,https://www.iesdouyin.com/share/video/7662475722326194426/?region=US&mid=6751320623441545987&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=6nyj5.xFBq_hmkN63L0S3svmEPAoubci3FCXobZ2GfA-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5457,410,5
7662443277320292347,许愿点赞过W #美联储通胀2%#七王爷,2026-07-15 01:53:21 CST,https://www.iesdouyin.com/share/video/7662443277320292347/?region=US&mid=7662443326435511094&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Mrbmz3e0wL548qibZeBZ.4GsrdeYP2HwHQmCX0Ec1I4-&share_version=0&ts=1787996664&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5440,648,137
7662370171763858021,许愿点赞破万！什么都不想说了！我的免费付出大家应该是看在眼里的！10点之后出视频聊沃十的听证会内容！很重要！以后我们要做到不贪心！今日数据今日毕！希望大家以后也对我有点耐心，行情今……版本过低，升级后可展示全部信息,2026-07-14 21:09:39 CST,https://www.iesdouyin.com/share/video/7662370171763858021/?region=US&mid=7243642003622333242&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=SCEsz81g_Bl1yu9r9u1r5_C_bN1puE37yt2XHfa2LUY-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3481,719,63
7662361303705910139,利多，一点点出货！记得10点还有听证会！以我的预判符合！如果不怕卖飞就可以考虑出货了（4000-4010）现在4099（893） 如果想博一博（就只保留一层仓位）等10点之后最保险……版本过低，升级后可展示全部信息,2026-07-14 20:35:14 CST,https://www.iesdouyin.com/share/video/7662361303705910139/?region=US&mid=7114223925001030436&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=8FL.FzrSbWF1Ea5YHtaSxo5g3hZisQUB7RKdhOulth4-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1738,367,65
7662342512447336697,许愿点赞过万#今晚CPI #七王爷,2026-07-14 19:22:20 CST,https://www.iesdouyin.com/share/video/7662342512447336697/?region=US&mid=7662342552556751679&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=PO5q4IwBb6d9YEwjRVJx75oLDu.SbpvNWtxT2aReVN0-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4215,610,208
7662025784466878395,许愿点赞破万#金价走势分析 #七王爷,2026-07-13 22:53:15 CST,https://www.iesdouyin.com/share/video/7662025784466878395/?region=US&mid=7662025687810378534&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=_73QLqNYO9tZSLZodLqL02dte0zmwteGl.HnSF7gI7k-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8431,1374,771
7661986122624563065,许愿点赞破W#黄金的走向 #美国CPI #七王爷,2026-07-13 20:19:21 CST,https://www.iesdouyin.com/share/video/7661986122624563065/?region=US&mid=7661986087196805931&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=X9LHxUg61ueasJz9_x1uU5gZU_TcNH8ifdwtVkcYl0s-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5201,725,88
7661950135517246137,金九银十 许愿点赞破万#七月行情 #七王爷 @七王爷 潜龙勿用,2026-07-13 17:59:42 CST,https://www.iesdouyin.com/share/video/7661950135517246137/?region=US&mid=7661950138239306515&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=JXsWaybqcI1Ze8oQhYMpD.9cG_RpPLL.3cM3Dz_tq7A-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8601,751,193
7661766666792153593,早上伦敦金4097开盘，人名币893！属于低开，现在低开低走，那么跟我昨天发布吻合，原因在昨天文字也告诉大家了，美伊局面非常动荡！一个说海峡关闭，一个说不关闭！局面非常动荡！4分钟……版本过低，升级后可展示全部信息,2026-07-13 06:07:48 CST,https://www.iesdouyin.com/share/video/7661766666792153593/?region=US&mid=7615947194966755380&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=Q7ritkpvz3DaRm4X3d7NTWxD55bdcF0so.uy_kpBBg4-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1805,399,30
7661629831356625905,许愿点赞破万#美伊局势 @七王爷 潜龙勿用 #七王爷,2026-07-12 21:16:45 CST,https://www.iesdouyin.com/share/video/7661629831356625905/?region=US&mid=7661629736736623401&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=h26634_YbUDl6ktE8ADpLtRzAVqjWpIZieg8fQG.MHg-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5286,381,217
7660920191824524977,我今天下午给到的点位已经抵达，最低4072（人名币888.87）我给的是4080（人名币890） 但是我观察了，最低积存人名币888.87下去太快，我心里知道不一定大家能够抢到，抢……版本过低，升级后可展示全部信息,2026-07-10 23:22:59 CST,https://www.iesdouyin.com/share/video/7660920191824524977/?region=US&mid=7243642003622333242&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=z5STaVQkzmgk4ttDGvewRmt8ixfp3dPza4owQfqy7_s-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1987,234,25
7660767613904197861,今天周五哈，谨慎点总没错#市场避险情绪升温 #七王爷,2026-07-10 13:30:55 CST,https://www.iesdouyin.com/share/video/7660767613904197861/?region=US&mid=7660767594575710976&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=YhwaCGDLrvn9DY7rZZpWq9eoNUY9SDbLKiCEVKEo74c-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4807,610,143
7660604679345550449,近期有点燃尽了的感觉，最想的就是每周六放假一天，那就属于我自己.但是自从做了博主以来，而且做的是黄金做单博主，无数双眼睛都会盯着我，我做互联网肯定需要流量，也希望产生自我价值，我的……版本过低，升级后可展示全部信息,2026-07-10 02:58:39 CST,https://www.iesdouyin.com/share/video/7660604679345550449/?region=US&mid=7243642003622333242&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=MVXlv_fQ2.ior3Z6jm2o8a4ui7x_oXnvx9RwPi4rAJQ-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2481,430,13
7660233599544217721,昨天连发两条视频精准让在哪里谈恋爱，没有误差！ 今天精准通知在哪里分手，没有误差！马上91马上回落！ 那么，允许我许愿，以后点赞过万@七王爷 潜龙勿用 小号破20万粉，不过分吧？#……版本过低，升级后可展示全部信息,2026-07-09 02:58:41 CST,https://www.iesdouyin.com/share/video/7660233599544217721/?region=US&mid=7243642003622333242&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=5gxawFc5enYdBVg4lEeRprpEV84atYu5irJWWgXKYyY-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2135,718,39
7660231422938345457,许愿点赞破万，小号破20万粉#美联储决议 @七王爷 潜龙勿用 #七王爷,2026-07-09 02:50:13 CST,https://www.iesdouyin.com/share/video/7660231422938345457/?region=US&mid=7660231295447878441&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=uv8MTqXAqD6T9A2Cll1_Q4nEZQIeKL.BtpnncQdJ4oQ-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5600,624,215
7660169204642022321,回复 @雾屿晚风的评论 我的愿望是看我视频的兄弟姐妹们人人都能赚钱，我的视频每条点赞1W！！ 以后小号会建👗@七王爷 潜龙勿用 #七王爷,2026-07-08 22:48:47 CST,https://www.iesdouyin.com/share/video/7660169204642022321/?region=US&mid=7660169151866227508&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=43yTJ7f93J7ShlBbHLr8AAOieT71RpKJeFtC300bXa0-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4199,589,47
7660144505034772218,凌晨两点我不会睡，会一直着大家的！也希望大家把我每天拍的视频看完这样才不枉我的用心良苦！ 还有我开橱窗了，都是我家里自用的，有需要就拍，没有需要不要浪费钱，我这个人很真，也希望大家……版本过低，升级后可展示全部信息,2026-07-08 21:12:56 CST,https://www.iesdouyin.com/share/video/7660144505034772218/?region=US&mid=7660144506672073499&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ihcCAq4KJqJJlF68YOIX_ypdLNk6xWHDXV6PfKg_lGc-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,9016,739,349
7660077570885223353,重点关注今晚美联储凌晨两点#今晚美股走势最新消息 #七王爷,2026-07-08 16:53:12 CST,https://www.iesdouyin.com/share/video/7660077570885223353/?region=US&mid=7660077467230669602&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ThVPEuHMouDLeFDhkYY2fK5UdwiJB7SZnDsbM.kQ900-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6411,971,669
7659764162533253605,4130精准进仓，4174完美出仓！ 不是马后炮，是马前炮，这一次我都佩服我自己，一点点伦敦金都没有出错！夸夸我吧，但是明天卖飞不准骂我，做当日行情#七王爷,2026-07-07 20:37:00 CST,https://www.iesdouyin.com/share/video/7659764162533253605/?region=US&mid=7243642003622333242&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=pPpKfxQgod2fHtYtj4vnbn_n4hJ0lk1efaF2RW8AHbQ-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1906,585,48
7659762337519971237,央行持有黄金背后的真相#七王爷#央行第二十个月增持黄金,2026-07-07 20:29:55 CST,https://www.iesdouyin.com/share/video/7659762337519971237/?region=US&mid=7659762368049580827&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=fjfuvLvpey40q_.b.fvU58P.lqMOXNq1TF6mD1IsJt0-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3041,317,149
7659755146373558777,谁能解答俺的疑惑？#七王爷,2026-07-07 20:02:01 CST,https://www.iesdouyin.com/share/video/7659755146373558777/?region=US&mid=7659755039061478179&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=oO9i4wCSGpqoKWmLNd4pz.evQMdkVgefY_RV.bt7KXQ-&share_version=0&ts=1787996665&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3938,692,37
